model,model_id,pooling_strategy,language,category,category_text,emotion,condition,condition_emotion,emotion_strategy,emotion_terms,condition_emotion_terms,neutral_strategy,neutral_terms,candidate,candidate_category,candidate_source,rank,cosine_similarity,projection_on_emotion_direction,same_category,candidate_identical_to_category,candidate_contains_emotion,average_similarity_top_k,average_projection_top_k,category_retention_at_k,direction_norm,query_norm
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,feelings,vocabulary,feelings,2,0.5410146713256836,0.5340297818183899,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,someone,vocabulary,someone,3,0.5289275646209717,0.08175279200077057,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,people,vocabulary,people,4,0.5162668228149414,0.14953722059726715,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,persona,vocabulary,persona,5,0.4948675036430359,5.043810233473778e-05,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personhood,vocabulary,personhood,6,0.4846842885017395,0.16450811922550201,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,grieving,vocabulary,grieving,7,0.4775422215461731,0.47418567538261414,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,feel,vocabulary,feel,8,0.4736173152923584,0.47727712988853455,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personas,vocabulary,personas,9,0.46486371755599976,0.0567750409245491,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,persons,vocabulary,persons,10,0.45575326681137085,-0.011704730801284313,False,False,False,0.5018892467021943,0.2520865636412054,0.0,1.0921324491500854,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,persona,vocabulary,persona,1,0.8769800662994385,5.043810233473778e-05,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,persons,vocabulary,persons,2,0.8381227254867554,-0.011704730801284313,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,someone,vocabulary,someone,3,0.8327658772468567,0.08175279200077057,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personas,vocabulary,personas,4,0.7753745913505554,0.0567750409245491,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,people,vocabulary,people,5,0.7420032024383545,0.14953722059726715,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,mensch,vocabulary,mensch,6,0.7180784940719604,0.018722137436270714,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,inhabitant,vocabulary,inhabitant,7,0.6898117661476135,-0.01815911941230297,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personhood,vocabulary,personhood,8,0.6839118003845215,0.16450811922550201,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personable,vocabulary,personable,9,0.6835271120071411,0.05121845379471779,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personality,vocabulary,personality,10,0.6756260395050049,0.12257054448127747,False,False,False,0.7516201674938202,0.06152708963491023,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,persona,vocabulary,persona,1,0.6200363039970398,5.043810233473778e-05,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,someone,vocabulary,someone,2,0.5938750505447388,0.08175279200077057,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,persons,vocabulary,persons,3,0.5789901614189148,-0.011704730801284313,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personas,vocabulary,personas,4,0.5291488766670227,0.0567750409245491,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,inhabitant,vocabulary,inhabitant,5,0.5166770219802856,-0.01815911941230297,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,people,vocabulary,people,6,0.5099093914031982,0.14953722059726715,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,mensch,vocabulary,mensch,7,0.5057689547538757,0.018722137436270714,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,personhood,vocabulary,personhood,8,0.5038059949874878,0.16450811922550201,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,noun,vocabulary,noun,9,0.5020983219146729,-0.07334491610527039,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,oneself,vocabulary,oneself,10,0.49590492248535156,0.0402628518640995,False,False,False,0.5356215000152588,0.04083998338319361,0.0,0.9999999403953552,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,someone,vocabulary,someone,1,0.5276069045066833,0.08175279200077057,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,repulsed,vocabulary,repulsed,2,0.52378249168396,0.1761464625597,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,people,vocabulary,people,3,0.5120048522949219,0.14953722059726715,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persona,vocabulary,persona,4,0.5085378885269165,5.043810233473778e-05,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,feeling,vocabulary,feeling,5,0.502436637878418,0.5944541692733765,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personhood,vocabulary,personhood,6,0.4899151921272278,0.16450811922550201,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persons,vocabulary,persons,7,0.47523048520088196,-0.011704730801284313,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personas,vocabulary,personas,8,0.4678992033004761,0.0567750409245491,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,disgusted,vocabulary,disgusted,9,0.466212660074234,0.1882544904947281,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,feelings,vocabulary,feelings,10,0.4579661190509796,0.5340297818183899,False,False,False,0.49315924346446993,0.19338037841953337,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,someone,vocabulary,someone,1,0.5276069045066833,0.07139405608177185,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,repulsed,vocabulary,repulsed,2,0.52378249168396,0.38985416293144226,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,people,vocabulary,people,3,0.5120048522949219,0.13432887196540833,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persona,vocabulary,persona,4,0.5085378885269165,0.008155482821166515,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,feeling,vocabulary,feeling,5,0.502436637878418,0.48389455676078796,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personhood,vocabulary,personhood,6,0.4899151921272278,0.15982282161712646,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persons,vocabulary,persons,7,0.47523048520088196,0.0025693681091070175,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personas,vocabulary,personas,8,0.4678992033004761,0.05029972642660141,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,disgusted,vocabulary,disgusted,9,0.466212660074234,0.35331833362579346,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,emotion,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,feelings,vocabulary,feelings,10,0.4579661190509796,0.41811656951904297,False,False,False,0.49315924346446993,0.20717539498582482,0.0,1.1069309711456299,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persona,vocabulary,persona,1,0.8769800662994385,0.008155482821166515,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persons,vocabulary,persons,2,0.8381227254867554,0.0025693681091070175,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,someone,vocabulary,someone,3,0.8327658772468567,0.07139405608177185,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personas,vocabulary,personas,4,0.7753745913505554,0.05029972642660141,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,people,vocabulary,people,5,0.7420032024383545,0.13432887196540833,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,mensch,vocabulary,mensch,6,0.7180784940719604,0.01920737512409687,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,inhabitant,vocabulary,inhabitant,7,0.6898117661476135,-0.03973398357629776,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personhood,vocabulary,personhood,8,0.6839118003845215,0.15982282161712646,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personable,vocabulary,personable,9,0.6835271120071411,0.01701980084180832,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,identity,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personality,vocabulary,personality,10,0.6756260395050049,0.0864984393119812,False,False,False,0.7516201674938202,0.050956195872277024,0.0,0.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persona,vocabulary,persona,1,0.6326082348823547,0.008155482821166515,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,persons,vocabulary,persons,2,0.6094369888305664,0.0025693681091070175,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,someone,vocabulary,someone,3,0.586344838142395,0.07139405608177185,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personas,vocabulary,personas,4,0.5517292022705078,0.05029972642660141,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,mensch,vocabulary,mensch,5,0.520340621471405,0.01920737512409687,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,people,vocabulary,people,6,0.5173275470733643,0.13432887196540833,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personality,vocabulary,personality,7,0.505111038684845,0.0864984393119812,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
arctic_embed_l_v2,Snowflake/snowflake-arctic-embed-l-v2.0,,en,person,person,disgust,random,disgust,centroid_phrases,feeling disgusted; feeling revolted; feeling repulsed,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,personhood,vocabulary,personhood,8,0.49482813477516174,0.15982282161712646,False,False,False,0.5404743313789367,0.04896383648738265,0.0,1.0,1.0
