model,language,category,emotion,condition,mean_cosine_similarity_top_10,mean_projection_top_10,category_retention_at_10,unique_candidates
gemini,en,food,amusement,emotion,0.5054397150874138,0.01464304171968248,1.0,12
gemini,en,food,amusement,identity,0.6713498294353485,-0.0005416027968749527,1.0,10
gemini,en,food,amusement,random,0.48831557631492617,0.0020932335639372275,1.0,10
gemini,en,food,amusement,shuffled_emotion,0.48975946605205534,0.0076112676644697575,1.0,12
gemini,en,food,anger,emotion,0.4870418384671211,0.025829406850971272,1.0,12
gemini,en,food,anger,identity,0.6713498294353485,-0.0037715987535193395,1.0,10
gemini,en,food,anger,random,0.4822425603866577,0.0009300494799390555,1.0,10
gemini,en,food,anger,shuffled_emotion,0.47695157378911973,0.0028017935575917552,1.0,11
gemini,en,food,disgust,emotion,0.510932220518589,0.06923239091411229,1.0,12
gemini,en,food,disgust,identity,0.6713498294353485,0.0017585337627679144,1.0,10
gemini,en,food,disgust,random,0.4716734290122986,0.001758533762767914,1.0,10
gemini,en,food,disgust,shuffled_emotion,0.4829649940133095,0.00319665273418651,1.0,12
gemini,en,food,excitement,emotion,0.48975946605205534,-0.00314112760825083,1.0,12
gemini,en,food,excitement,identity,0.6713498294353485,-0.010284911550115796,1.0,10
gemini,en,food,excitement,random,0.4708003610372543,-0.010284911550115796,1.0,10
gemini,en,food,excitement,shuffled_emotion,0.4980618879199028,-0.004715375963132836,1.0,13
gemini,en,food,fear,emotion,0.47695157378911973,0.00212506699608639,1.0,11
gemini,en,food,fear,identity,0.6713498294353485,-0.009069838130380955,1.0,10
gemini,en,food,fear,random,0.47905048429965974,-0.008883491205051535,1.0,10
gemini,en,food,fear,shuffled_emotion,0.5054397150874138,-0.007661859190557145,1.0,12
gemini,en,food,joy,emotion,0.4829649940133095,0.003693037875927975,1.0,12
gemini,en,food,joy,identity,0.6713498294353485,-0.013766900124028314,1.0,10
gemini,en,food,joy,random,0.4808934718370438,-0.01732212216593324,1.0,10
gemini,en,food,joy,shuffled_emotion,0.4870418384671211,-0.012974256253801275,1.0,12
gemini,en,food,love,emotion,0.4980618879199028,-0.0010841390467248853,1.0,13
gemini,en,food,love,identity,0.6713498294353485,-0.01611800700193269,1.0,10
gemini,en,food,love,random,0.4651110053062439,-0.01479822885012252,1.0,10
gemini,en,food,love,shuffled_emotion,0.4792322084307671,-0.004741431993897995,1.0,12
gemini,en,food,negative,emotion,0.5021114900708199,0.07289096713066097,1.0,11
gemini,en,food,negative,identity,0.6713498294353485,0.005332518927752975,1.0,10
gemini,en,food,negative,random,0.4654982596635818,0.012572246440686274,1.0,10
gemini,en,food,negative,shuffled_emotion,0.5013443142175674,0.03588906582444904,1.0,12
gemini,en,food,positive,emotion,0.4792322084307671,0.0018768590060062797,1.0,12
gemini,en,food,positive,identity,0.6713498294353485,-0.012246136215981064,1.0,10
gemini,en,food,positive,random,0.4724939316511154,-0.014479552628472414,1.0,10
gemini,en,food,positive,shuffled_emotion,0.5021114900708199,-0.01859665715601291,1.0,11
gemini,en,food,sadness,emotion,0.5013443142175674,0.028099762223428103,1.0,12
gemini,en,food,sadness,identity,0.6713498294353485,-0.002691515401238559,1.0,10
gemini,en,food,sadness,random,0.48385377526283263,-0.011543218657607185,1.0,10
gemini,en,food,sadness,shuffled_emotion,0.510932220518589,0.03573324168683027,1.0,12
gemini,en,object,amusement,emotion,0.49806147515773774,0.07447383198887106,1.0,12
gemini,en,object,amusement,identity,0.646011233329773,0.04801591346040363,1.0,10
gemini,en,object,amusement,random,0.4571162939071655,0.04801591346040363,1.0,10
gemini,en,object,amusement,shuffled_emotion,0.48404486626386645,0.06722643878310915,1.0,12
gemini,en,object,anger,emotion,0.4715845599770546,0.0822590258903801,1.0,13
gemini,en,object,anger,identity,0.646011233329773,0.0385857658460736,1.0,10
gemini,en,object,anger,random,0.4531977742910385,0.04316035332158205,1.0,10
gemini,en,object,anger,shuffled_emotion,0.46735639274120333,0.05373133467510338,1.0,12
gemini,en,object,disgust,emotion,0.4670956790447235,0.06898208158090706,1.0,12
gemini,en,object,disgust,identity,0.646011233329773,0.011096383119001975,1.0,10
gemini,en,object,disgust,random,0.46084797084331514,0.009258952317759389,1.0,10
gemini,en,object,disgust,shuffled_emotion,0.4803559362888336,0.02459292239509521,1.0,12
gemini,en,object,excitement,emotion,0.48404486626386645,0.07336467094719405,1.0,12
gemini,en,object,excitement,identity,0.646011233329773,0.05024723864626135,1.0,10
gemini,en,object,excitement,random,0.46568184792995454,0.0506308153038844,1.0,10
gemini,en,object,excitement,shuffled_emotion,0.4965567603707314,0.05804345661308612,1.0,12
gemini,en,object,fear,emotion,0.46735639274120333,0.06766505949199195,1.0,12
gemini,en,object,fear,identity,0.646011233329773,0.043402878893539255,1.0,10
gemini,en,object,fear,random,0.4699733108282089,0.04148497204296285,1.0,10
gemini,en,object,fear,shuffled_emotion,0.49806147515773774,0.05214660004712637,1.0,12
gemini,en,object,joy,emotion,0.4803559362888336,0.07699856385588641,1.0,12
gemini,en,object,joy,identity,0.646011233329773,0.05757495108991857,1.0,10
gemini,en,object,joy,random,0.46226421892642977,0.06089584305882449,1.0,10
gemini,en,object,joy,shuffled_emotion,0.4715845599770546,0.06103168204426762,1.0,13
gemini,en,object,love,emotion,0.4965567603707314,0.07187000764533873,1.0,12
gemini,en,object,love,identity,0.646011233329773,0.04970369208604092,1.0,10
gemini,en,object,love,random,0.45844770669937124,0.04741363180801267,1.0,10
gemini,en,object,love,shuffled_emotion,0.4795763552188873,0.0665548012591898,1.0,12
gemini,en,object,negative,emotion,0.46401009410619737,0.06797131670173254,1.0,12
gemini,en,object,negative,identity,0.646011233329773,0.01361815314739941,1.0,10
gemini,en,object,negative,random,0.463761305809021,0.017876435676589593,1.0,10
gemini,en,object,negative,shuffled_emotion,0.47595740109682083,0.04952607178129253,1.0,13
gemini,en,object,positive,emotion,0.4795763552188873,0.0876457097008824,1.0,12
gemini,en,object,positive,identity,0.646011233329773,0.07008049730211492,1.0,10
gemini,en,object,positive,random,0.459043425321579,0.06277202293276782,1.0,10
gemini,en,object,positive,shuffled_emotion,0.46401009410619737,0.07143792677670714,1.0,12
gemini,en,object,sadness,emotion,0.47595740109682083,0.06997772548347708,1.0,13
gemini,en,object,sadness,identity,0.646011233329773,0.03258933331817384,1.0,10
gemini,en,object,sadness,random,0.45246977508068087,0.029871058836579277,1.0,10
gemini,en,object,sadness,shuffled_emotion,0.4670956790447235,0.05902134487405415,1.0,12
gemini,en,person,amusement,emotion,0.4897715002298355,0.06205193819478151,1.0,11
gemini,en,person,amusement,identity,0.6379205048084259,0.03278642976656554,1.0,10
gemini,en,person,amusement,random,0.4568586409091949,0.03278642976656554,1.0,10
gemini,en,person,amusement,shuffled_emotion,0.48735495656728745,0.06648435322567817,1.0,12
gemini,en,person,anger,emotion,0.4792944476008415,0.09932375068310646,1.0,12
gemini,en,person,anger,identity,0.6379205048084259,-0.0029455846408381796,1.0,10
gemini,en,person,anger,random,0.45482294261455536,-0.0029455846408381796,1.0,10
gemini,en,person,anger,shuffled_emotion,0.4621359035372734,0.042027936200611286,1.0,13
gemini,en,person,disgust,emotion,0.4656655877828598,0.07063905762042848,1.0,12
gemini,en,person,disgust,identity,0.6379205048084259,-0.00247662814799694,1.0,10
gemini,en,person,disgust,random,0.45075455904006956,-0.009320251015014915,1.0,10
gemini,en,person,disgust,shuffled_emotion,0.4755437344312668,0.0029217797098681397,1.0,10
gemini,en,person,excitement,emotion,0.48735495656728745,0.07128375850152222,1.0,12
gemini,en,person,excitement,identity,0.6379205048084259,0.00842587349470703,1.0,10
gemini,en,person,excitement,random,0.4604605257511139,0.006960206781513975,1.0,10
gemini,en,person,excitement,shuffled_emotion,0.48023069351911546,0.017585623078048195,1.0,12
gemini,en,person,fear,emotion,0.4621359035372734,0.05965565554797647,1.0,13
gemini,en,person,fear,identity,0.6379205048084259,0.0009013534057885514,1.0,10
gemini,en,person,fear,random,0.4595488667488098,-0.0025554206455126248,1.0,10
gemini,en,person,fear,shuffled_emotion,0.4897715002298355,0.007068092585541303,1.0,11
gemini,en,person,joy,emotion,0.4755437344312668,0.05156859327107667,1.0,10
gemini,en,person,joy,identity,0.6379205048084259,0.00469551077112557,1.0,10
gemini,en,person,joy,random,0.4638253033161163,-0.00615700115449724,1.0,10
gemini,en,person,joy,shuffled_emotion,0.4792944476008415,0.02145619757939127,1.0,12
gemini,en,person,love,emotion,0.48023069351911546,0.03922005397034805,1.0,12
gemini,en,person,love,identity,0.6379205048084259,0.008795234968420095,1.0,10
gemini,en,person,love,random,0.44041151702404024,0.008795234968420097,1.0,10
gemini,en,person,love,shuffled_emotion,0.4750716120004654,0.019541855307761542,1.0,12
gemini,en,person,negative,emotion,0.4774327501654625,0.10392612810246644,1.0,12
gemini,en,person,negative,identity,0.6379205048084259,-0.00832555002998559,1.0,10
gemini,en,person,negative,random,0.4619062602519989,-0.00696288065519182,1.0,10
gemini,en,person,negative,shuffled_emotion,0.49203639924526216,0.05485511706210672,1.0,11
gemini,en,person,positive,emotion,0.4750716120004654,0.07283917109016326,1.0,12
gemini,en,person,positive,identity,0.6379205048084259,0.03027396413963284,1.0,10
gemini,en,person,positive,random,0.44699500501155853,0.03027396413963284,1.0,10
gemini,en,person,positive,shuffled_emotion,0.4774327501654625,0.04371606474742289,1.0,12
gemini,en,person,sadness,emotion,0.49203639924526216,0.081519998924341,1.0,11
gemini,en,person,sadness,identity,0.6379205048084259,-0.005132080463226875,1.0,10
gemini,en,person,sadness,random,0.4470402240753174,-0.005132080463226876,1.0,10
gemini,en,person,sadness,shuffled_emotion,0.4656655877828598,0.03206244361354035,1.0,12
gemini,en,place,amusement,emotion,0.46208483576774595,0.06059389016591008,1.0,12
gemini,en,place,amusement,identity,0.6081911742687225,0.04426135987741868,1.0,10
gemini,en,place,amusement,random,0.43117032051086424,0.04261711440049108,1.0,10
gemini,en,place,amusement,shuffled_emotion,0.4446434259414673,0.05655190027318892,1.0,12
gemini,en,place,anger,emotion,0.4480202183127403,0.07912482153624292,1.0,14
gemini,en,place,anger,identity,0.6081911742687225,0.03820001005660739,1.0,10
gemini,en,place,anger,random,0.43618265390396116,0.03874447371345011,1.0,10
gemini,en,place,anger,shuffled_emotion,0.44329825788736343,0.06824035206809635,1.0,14
gemini,en,place,disgust,emotion,0.45727089047431946,0.11059813778847452,1.0,13
gemini,en,place,disgust,identity,0.6081911742687225,0.048128640232607676,1.0,10
gemini,en,place,disgust,random,0.44259175658226013,0.05163898901082571,1.0,10
gemini,en,place,disgust,shuffled_emotion,0.4365537643432617,0.051506058825179904,1.0,12
gemini,en,place,excitement,emotion,0.4446434259414673,0.04057389443041752,1.0,12
gemini,en,place,excitement,identity,0.6081911742687225,0.022384774091187824,1.0,10
gemini,en,place,excitement,random,0.4231027662754059,0.02019131131237368,1.0,10
gemini,en,place,excitement,shuffled_emotion,0.45193363130092623,0.03869316738564517,1.0,14
gemini,en,place,fear,emotion,0.44329825788736343,0.07095260489732022,1.0,14
gemini,en,place,fear,identity,0.6081911742687225,0.030136078689247326,1.0,10
gemini,en,place,fear,random,0.4328152656555176,0.028081913199275686,1.0,10
gemini,en,place,fear,shuffled_emotion,0.46208483576774595,0.03313588695600624,1.0,12
gemini,en,place,joy,emotion,0.4365537643432617,0.03818422388285394,1.0,12
gemini,en,place,joy,identity,0.6081911742687225,0.014707592059858115,1.0,10
gemini,en,place,joy,random,0.42053860127925874,0.01414915609639134,1.0,10
gemini,en,place,joy,shuffled_emotion,0.4480202183127403,0.01500378740020095,1.0,14
gemini,en,place,love,emotion,0.45193363130092623,0.04907745278906073,1.0,14
gemini,en,place,love,identity,0.6081911742687225,0.005139172251801926,1.0,10
gemini,en,place,love,random,0.44035843312740325,0.010475905460771155,1.0,10
gemini,en,place,love,shuffled_emotion,0.42861794084310534,0.029984456719830604,1.0,12
gemini,en,place,negative,emotion,0.4468640685081482,0.09191560358740386,1.0,11
gemini,en,place,negative,identity,0.6081911742687225,0.029393334174528683,1.0,10
gemini,en,place,negative,random,0.43654799461364746,0.038707812735810844,1.0,10
gemini,en,place,negative,shuffled_emotion,0.4554275631904602,0.06467243279330429,1.0,12
gemini,en,place,positive,emotion,0.42861794084310534,0.01682075856951995,1.0,12
gemini,en,place,positive,identity,0.6081911742687225,-0.013464812806341781,1.0,10
gemini,en,place,positive,random,0.4290003925561905,-0.01247315503424031,1.0,10
gemini,en,place,positive,shuffled_emotion,0.4468640685081482,-0.012598049291409525,1.0,11
gemini,en,place,sadness,emotion,0.4554275631904602,0.06738392278784881,1.0,12
gemini,en,place,sadness,identity,0.6081911742687225,0.02285562246106562,1.0,10
gemini,en,place,sadness,random,0.4274368047714233,0.02438894095830616,1.0,10
gemini,en,place,sadness,shuffled_emotion,0.45727089047431946,0.06075183274224396,1.0,13
gemini,en,situation,amusement,emotion,0.4811720296740532,0.08358201012015337,1.0,15
gemini,en,situation,amusement,identity,0.6177749752998352,0.02827945335302498,1.0,10
gemini,en,situation,amusement,random,0.4277496874332428,0.03821215934585777,1.0,10
gemini,en,situation,amusement,shuffled_emotion,0.47974933683872223,0.0705369504168629,1.0,15
gemini,en,situation,anger,emotion,0.46644980162382127,0.050927094742655735,1.0,12
gemini,en,situation,anger,identity,0.6177749752998352,0.0356955625815317,1.0,10
gemini,en,situation,anger,random,0.4421718746423721,0.035101270372979325,1.0,10
gemini,en,situation,anger,shuffled_emotion,0.4545360878109932,0.03970542438328263,1.0,13
gemini,en,situation,disgust,emotion,0.45450989305973055,0.034447415219619824,1.0,12
gemini,en,situation,disgust,identity,0.6177749752998352,0.018710569734685094,1.0,10
gemini,en,situation,disgust,random,0.4347859352827072,0.011726042977534216,1.0,10
gemini,en,situation,disgust,shuffled_emotion,0.4770157665014267,0.013056611595675347,1.0,14
gemini,en,situation,excitement,emotion,0.47974933683872223,0.08284629099071023,1.0,15
gemini,en,situation,excitement,identity,0.6177749752998352,0.02675418276339766,1.0,10
gemini,en,situation,excitement,random,0.4489323556423187,0.011639427067711925,1.0,10
gemini,en,situation,excitement,shuffled_emotion,0.4712651684880257,0.03503968520089981,1.0,15
gemini,en,situation,fear,emotion,0.4545360878109932,0.0522954426007345,1.0,13
gemini,en,situation,fear,identity,0.6177749752998352,0.01865186460781841,1.0,10
gemini,en,situation,fear,random,0.44474086761474607,0.019227933371439566,1.0,10
gemini,en,situation,fear,shuffled_emotion,0.4811720296740532,0.038729926943778956,1.0,15
gemini,en,situation,joy,emotion,0.4770157665014267,0.11479364079423245,1.0,14
gemini,en,situation,joy,identity,0.6177749752998352,0.0384793973760679,1.0,10
gemini,en,situation,joy,random,0.4394690692424774,0.04770578660536554,1.0,10
gemini,en,situation,joy,shuffled_emotion,0.46644980162382127,0.04133915186394002,1.0,12
gemini,en,situation,love,emotion,0.4712651684880257,0.05749681536108252,1.0,15
gemini,en,situation,love,identity,0.6177749752998352,0.017349224747158554,1.0,10
gemini,en,situation,love,random,0.429356849193573,0.013646001718006995,1.0,10
gemini,en,situation,love,shuffled_emotion,0.46031104773283005,0.05133213477674868,1.0,14
gemini,en,situation,negative,emotion,0.4672552734613419,0.054420543834567035,1.0,14
gemini,en,situation,negative,identity,0.6177749752998352,0.03107810113579034,1.0,10
gemini,en,situation,negative,random,0.441142401099205,0.02033965773880481,1.0,10
gemini,en,situation,negative,shuffled_emotion,0.48335767686367037,0.0520809622481465,1.0,11
gemini,en,situation,positive,emotion,0.46031104773283005,0.0873614525189623,1.0,14
gemini,en,situation,positive,identity,0.6177749752998352,0.013124133716337366,1.0,10
gemini,en,situation,positive,random,0.44128692150115967,0.013327759760431929,1.0,10
gemini,en,situation,positive,shuffled_emotion,0.4672552734613419,0.017176229436881817,1.0,14
gemini,en,situation,sadness,emotion,0.48335767686367037,0.0635279623791575,1.0,11
gemini,en,situation,sadness,identity,0.6177749752998352,0.038354443688876916,1.0,10
gemini,en,situation,sadness,random,0.4406783938407898,0.02254875397775323,1.0,10
gemini,en,situation,sadness,shuffled_emotion,0.45450989305973055,0.05261209034360943,1.0,12
gemini,pl,food,amusement,emotion,0.560105848312378,0.008293390925973655,1.0,11
gemini,pl,food,amusement,identity,0.730197525024414,0.0009618382435292151,1.0,10
gemini,pl,food,amusement,random,0.5054398149251937,0.0017749838065356151,1.0,10
gemini,pl,food,amusement,shuffled_emotion,0.5488895773887634,0.009504852071404455,1.0,11
gemini,pl,food,anger,emotion,0.547407628595829,0.013667013938538725,1.0,12
gemini,pl,food,anger,identity,0.730197525024414,-5.75882615521401e-05,1.0,10
gemini,pl,food,anger,random,0.5042147397994995,0.00384819169994444,1.0,10
gemini,pl,food,anger,shuffled_emotion,0.528872837126255,0.013824654952622955,1.0,12
gemini,pl,food,disgust,emotion,0.5704586893320084,0.05200599629897621,1.0,11
gemini,pl,food,disgust,identity,0.730197525024414,0.008404225693084296,1.0,10
gemini,pl,food,disgust,random,0.5090430706739426,0.023269930505193763,1.0,10
gemini,pl,food,disgust,shuffled_emotion,0.5656318604946137,0.013345911190845074,1.0,10
gemini,pl,food,excitement,emotion,0.5488895773887634,-0.00443523552385158,1.0,11
gemini,pl,food,excitement,identity,0.730197525024414,-0.021750597539357812,1.0,10
gemini,pl,food,excitement,random,0.5060931861400604,-0.021057458198629288,1.0,10
gemini,pl,food,excitement,shuffled_emotion,0.567259207367897,-0.020217821188271014,1.0,13
gemini,pl,food,fear,emotion,0.528872837126255,0.021856522420421236,1.0,12
gemini,pl,food,fear,identity,0.730197525024414,-0.0004452896770089802,1.0,10
gemini,pl,food,fear,random,0.5288920640945435,0.0021916790050454443,1.0,10
gemini,pl,food,fear,shuffled_emotion,0.560105848312378,0.003991174977272751,1.0,11
gemini,pl,food,joy,emotion,0.5656318604946137,0.006170663004741071,1.0,10
gemini,pl,food,joy,identity,0.730197525024414,-0.004149872763082373,1.0,10
gemini,pl,food,joy,random,0.5068580120801925,-0.0030102005694061388,1.0,10
gemini,pl,food,joy,shuffled_emotion,0.547407628595829,-0.0025945976842194685,1.0,12
gemini,pl,food,love,emotion,0.567259207367897,0.0245812115492299,1.0,13
gemini,pl,food,love,identity,0.730197525024414,0.01823969553224741,1.0,10
gemini,pl,food,love,random,0.5268211096525193,0.01604271582327782,1.0,10
gemini,pl,food,love,shuffled_emotion,0.589698189496994,0.020528779807500525,1.0,12
gemini,pl,food,negative,emotion,0.6018009036779404,0.06125335262622681,1.0,12
gemini,pl,food,negative,identity,0.730197525024414,0.017973938980139798,1.0,10
gemini,pl,food,negative,random,0.5054834693670273,0.02089425225276501,1.0,10
gemini,pl,food,negative,shuffled_emotion,0.5526806846261024,0.03768829696346073,1.0,13
gemini,pl,food,positive,emotion,0.589698189496994,0.008638621540740115,1.0,12
gemini,pl,food,positive,identity,0.730197525024414,0.0012051641475409193,1.0,10
gemini,pl,food,positive,random,0.5118421107530594,-0.0005265075713396104,1.0,10
gemini,pl,food,positive,shuffled_emotion,0.6018009036779404,-0.00617335150018334,1.0,12
gemini,pl,food,sadness,emotion,0.5526806846261024,0.03636009643669236,1.0,13
gemini,pl,food,sadness,identity,0.730197525024414,0.01406119765597394,1.0,10
gemini,pl,food,sadness,random,0.523589912056923,0.020126038667513023,1.0,10
gemini,pl,food,sadness,shuffled_emotion,0.5704586893320084,0.036763335834257255,1.0,11
gemini,pl,object,amusement,emotion,0.5565802693367005,0.10983765292912717,1.0,11
gemini,pl,object,amusement,identity,0.6909459948539733,0.06878149625845249,1.0,10
gemini,pl,object,amusement,random,0.4950898945331573,0.06878149625845249,1.0,10
gemini,pl,object,amusement,shuffled_emotion,0.5428896486759186,0.09657770111225542,1.0,12
gemini,pl,object,anger,emotion,0.5329983562231064,0.06734599508345122,1.0,14
gemini,pl,object,anger,identity,0.6909459948539733,0.048338411189615696,1.0,10
gemini,pl,object,anger,random,0.490565225481987,0.054936047270894,1.0,10
gemini,pl,object,anger,shuffled_emotion,0.521423052251339,0.0674582682549953,1.0,16
gemini,pl,object,disgust,emotion,0.5319591253995896,0.06427346802665848,1.0,11
gemini,pl,object,disgust,identity,0.6909459948539733,0.022130134404869724,1.0,10
gemini,pl,object,disgust,random,0.49022077023983,0.02694051785510962,1.0,10
gemini,pl,object,disgust,shuffled_emotion,0.5596165299415589,0.03797594108036716,1.0,12
gemini,pl,object,excitement,emotion,0.5428896486759186,0.07533669639378782,1.0,12
gemini,pl,object,excitement,identity,0.6909459948539733,0.0619256036356091,1.0,10
gemini,pl,object,excitement,random,0.4998989522457123,0.0643601812422275,1.0,10
gemini,pl,object,excitement,shuffled_emotion,0.5581150501966476,0.07187704034149642,1.0,12
gemini,pl,object,fear,emotion,0.521423052251339,0.09081403133459384,1.0,16
gemini,pl,object,fear,identity,0.6909459948539733,0.05622384505113583,1.0,10
gemini,pl,object,fear,random,0.46870253682136537,0.05455042620887975,1.0,10
gemini,pl,object,fear,shuffled_emotion,0.5565802693367005,0.05377519526518877,1.0,11
gemini,pl,object,joy,emotion,0.5596165299415589,0.09701501559466119,1.0,12
gemini,pl,object,joy,identity,0.6909459948539733,0.07755197277292605,1.0,10
gemini,pl,object,joy,random,0.48415820896625517,0.08793436354026193,1.0,10
gemini,pl,object,joy,shuffled_emotion,0.5329983562231064,0.08765375521033997,1.0,14
gemini,pl,object,love,emotion,0.5581150501966476,0.08994656838476653,1.0,12
gemini,pl,object,love,identity,0.6909459948539733,0.05606513266684483,1.0,10
gemini,pl,object,love,random,0.4864416778087616,0.06263255306985224,1.0,10
gemini,pl,object,love,shuffled_emotion,0.5676554948091507,0.06479204781353468,1.0,12
gemini,pl,object,negative,emotion,0.5695432603359223,0.07768414379097519,1.0,13
gemini,pl,object,negative,identity,0.6909459948539733,0.0238773806602694,1.0,10
gemini,pl,object,negative,random,0.490547177195549,0.030693592701572903,1.0,10
gemini,pl,object,negative,shuffled_emotion,0.5383341610431671,0.05365551417926323,1.0,14
gemini,pl,object,positive,emotion,0.5676554948091507,0.05302516007795925,1.0,12
gemini,pl,object,positive,identity,0.6909459948539733,0.036114328308030914,1.0,10
gemini,pl,object,positive,random,0.4895168364048004,0.04043118110857899,1.0,10
gemini,pl,object,positive,shuffled_emotion,0.5695432603359223,0.05071200538077388,1.0,13
gemini,pl,object,sadness,emotion,0.5383341610431671,0.09408206846565004,1.0,14
gemini,pl,object,sadness,identity,0.6909459948539733,0.055625904491171184,1.0,10
gemini,pl,object,sadness,random,0.4866498112678528,0.055625904491171184,1.0,10
gemini,pl,object,sadness,shuffled_emotion,0.5319591253995896,0.07620433196425433,1.0,11
gemini,pl,person,amusement,emotion,0.5174739837646485,0.04555733995512125,1.0,12
gemini,pl,person,amusement,identity,0.6703517854213714,-0.016514911316335198,1.0,10
gemini,pl,person,amusement,random,0.4895278334617615,-0.00023568319156766943,1.0,10
gemini,pl,person,amusement,shuffled_emotion,0.5214956119656563,0.045992626156657904,1.0,12
gemini,pl,person,anger,emotion,0.5149784162640572,0.07067330055870111,1.0,12
gemini,pl,person,anger,identity,0.6703517854213714,0.002371052396483696,1.0,10
gemini,pl,person,anger,random,0.4692653208971024,0.00383403731975702,1.0,10
gemini,pl,person,anger,shuffled_emotion,0.4913943439722061,0.059666851861402345,1.0,13
gemini,pl,person,disgust,emotion,0.530327832698822,0.10044826013036068,1.0,11
gemini,pl,person,disgust,identity,0.6703517854213714,-0.0030356764793395994,1.0,10
gemini,pl,person,disgust,random,0.46260534822940824,-0.00429144748486578,1.0,10
gemini,pl,person,disgust,shuffled_emotion,0.5319776713848114,0.02074564239010211,1.0,12
gemini,pl,person,excitement,emotion,0.5214956119656563,0.05004405491054057,1.0,12
gemini,pl,person,excitement,identity,0.6703517854213714,-0.02036183215677736,1.0,10
gemini,pl,person,excitement,random,0.4657974183559418,-0.02036183215677736,1.0,10
gemini,pl,person,excitement,shuffled_emotion,0.5363006547093392,0.026638315245509147,1.0,12
gemini,pl,person,fear,emotion,0.4913943439722061,0.059355824068188644,1.0,13
gemini,pl,person,fear,identity,0.6703517854213714,-0.004594611306674776,1.0,10
gemini,pl,person,fear,random,0.46627711653709414,-0.004151217103935775,1.0,10
gemini,pl,person,fear,shuffled_emotion,0.5174739837646485,0.014014284964650865,1.0,12
gemini,pl,person,joy,emotion,0.5319776713848114,0.03880452255252746,1.0,12
gemini,pl,person,joy,identity,0.6703517854213714,-0.019928025663830347,1.0,10
gemini,pl,person,joy,random,0.48546813130378724,-0.025025633559562267,1.0,10
gemini,pl,person,joy,shuffled_emotion,0.5149784162640572,0.008949950640089806,1.0,12
gemini,pl,person,love,emotion,0.5363006547093392,0.0739415644202381,1.0,12
gemini,pl,person,love,identity,0.6703517854213714,0.031305818632245054,1.0,10
gemini,pl,person,love,random,0.4685650885105133,0.014186212280765179,1.0,10
gemini,pl,person,love,shuffled_emotion,0.5489593565464019,0.060548403114080385,1.0,11
gemini,pl,person,negative,emotion,0.5618968784809113,0.10374083830974992,1.0,12
gemini,pl,person,negative,identity,0.6703517854213714,0.0010531811160035352,1.0,10
gemini,pl,person,negative,random,0.47424176931381223,0.01621801478322594,1.0,10
gemini,pl,person,negative,shuffled_emotion,0.5104264214634895,0.06343137557851145,1.0,14
gemini,pl,person,positive,emotion,0.5489593565464019,0.038217012817040076,1.0,11
gemini,pl,person,positive,identity,0.6703517854213714,-0.008265594858676176,1.0,10
gemini,pl,person,positive,random,0.4621602356433868,-0.020238513522781415,1.0,10
gemini,pl,person,positive,shuffled_emotion,0.5618968784809113,-0.0066464174538850545,1.0,12
gemini,pl,person,sadness,emotion,0.5104264214634895,0.0735899164807051,1.0,14
gemini,pl,person,sadness,identity,0.6703517854213714,-0.001598629332147545,1.0,10
gemini,pl,person,sadness,random,0.4750045627355576,-0.0008298428030684603,1.0,10
gemini,pl,person,sadness,shuffled_emotion,0.530327832698822,0.043445437634363746,1.0,11
gemini,pl,place,amusement,emotion,0.5275825828313827,0.028751908708363742,1.0,13
gemini,pl,place,amusement,identity,0.694973349571228,0.016103743948042395,1.0,10
gemini,pl,place,amusement,random,0.4943289071321487,0.015396419772878289,1.0,10
gemini,pl,place,amusement,shuffled_emotion,0.5291694849729538,0.01864764080382883,1.0,13
gemini,pl,place,anger,emotion,0.5209493666887284,0.037711753370240284,1.0,14
gemini,pl,place,anger,identity,0.694973349571228,0.012306562904268476,1.0,10
gemini,pl,place,anger,random,0.4957414597272873,0.011865877825766764,1.0,10
gemini,pl,place,anger,shuffled_emotion,0.5095713064074516,0.0340247808489948,1.0,14
gemini,pl,place,disgust,emotion,0.5323027551174164,0.06683865240775046,1.0,11
gemini,pl,place,disgust,identity,0.694973349571228,0.026326658879406727,1.0,10
gemini,pl,place,disgust,random,0.49937180876731874,0.02125002520624546,1.0,10
gemini,pl,place,disgust,shuffled_emotion,0.5396024689078331,0.023722253227606384,1.0,13
gemini,pl,place,excitement,emotion,0.5291694849729538,0.02742430930957195,1.0,13
gemini,pl,place,excitement,identity,0.694973349571228,0.023108299635350677,1.0,10
gemini,pl,place,excitement,random,0.47604621052742,0.023111496632918678,1.0,10
gemini,pl,place,excitement,shuffled_emotion,0.5323209971189499,0.027778812195174356,1.0,13
gemini,pl,place,fear,emotion,0.5095713064074516,0.05853405827656385,1.0,14
gemini,pl,place,fear,identity,0.694973349571228,0.022097860812209526,1.0,10
gemini,pl,place,fear,random,0.49898959696292877,0.02064131433144211,1.0,10
gemini,pl,place,fear,shuffled_emotion,0.5275825828313827,0.027846438251435745,1.0,13
gemini,pl,place,joy,emotion,0.5396024689078331,0.011985672311857324,1.0,13
gemini,pl,place,joy,identity,0.694973349571228,0.0034919521771371253,1.0,10
gemini,pl,place,joy,random,0.48732352554798125,-0.0012247224105522096,1.0,10
gemini,pl,place,joy,shuffled_emotion,0.5209493666887284,0.00558710498735307,1.0,14
